Fp1,F3,C3,P3,O1,F7,T3,T5,Fz,Fp2,F4,C4,P4,O2,F8,T4,T6,Cz,Pz
-2.4007913773,-2.5840596372,-2.4823734339,-2.3903523618,-1.3138369841,-1.3932863517,-3.4171188792,-2.9722301119,-3.5235197158,1.058720049,-4.5511109366,-8.8232540154,-5.6729385008,-2.7982974767,1.725102151,-7.8671947231,-8.9266636029,-5.2052560623,-5.0892551707
-2.1767618757,-2.3918903345,-0.8137582501,-0.7868576148,-1.3330704017,-1.6723057393,-2.0229336484,-1.6442326679,-3.8877009196,-2.5983300363,-5.6321033314,-9.8827853549,-7.5374050573,-3.1243781065,0.6858247877,-8.9605421594,-9.7939982667,-4.0386942739,-5.4113464682
-1.0761389985,-1.9319296028,0.5577977409,0.486232868,-1.0912170215,-1.3383051144,-0.6904871419,1.2463296956,-3.5616377548,-4.5867455644,-5.297381243,-10.221844914,-8.9869514579,-3.3375880945,-3.0609268286,-9.202896348,-11.3133567146,-2.8309351907,-4.934085957
-1.9247720852,-3.0306236527,-0.2871935249,-0.3434435273,-2.4491915986,-1.5660730044,-0.6174987174,2.2850336252,-4.2929706805,-7.1783402059,-5.6164802212,-10.8390820136,-10.1485187406,-5.117920403,-8.9536583356,-9.1366464539,-13.8829277281,-3.4315023074,-5.8230389874
-4.4718255325,-4.8532291702,-2.7176472388,-2.9151990477,-5.2645413852,-2.2470076825,-1.4803596854,-0.0139975198,-6.0290097067,-9.8544167093,-6.576604884,-10.8126879176,-10.7340033844,-8.2515143886,-13.3837257586,-9.0239979795,-16.0538567667,-5.3398039499,-7.8385700973
-6.2216565289,-5.2936415767,-4.2365633334,-4.7213091014,-7.6101866978,-2.1496780443,-2.3844703971,-3.1269335219,-6.7816686646,-9.8376376895,-6.4282741241,-8.8434731731,-9.5101105791,-10.0485183419,-13.0786093566,-8.0979957328,-15.6598642701,-6.0897465028,-8.5949305587
-8.3591224144,-5.7030296376,-5.1564162538,-6.0815800362,-9.1628756127,-3.1141648666,-3.6068230655,-4.8120864111,-7.7710483913,-8.2936839345,-6.8678184251,-6.4627603316,-7.5245596749,-9.7082846121,-9.7340994541,-6.734405244,-13.6530003775,-6.3140016998,-7.9815603931
-11.1783731764,-7.0991170352,-5.8304417993,-7.2189003307,-8.818065137,-5.4699168169,-4.6991683706,-4.3060212713,-9.3548138454,-7.2138756974,-8.327193851,-4.4699751484,-5.5169698667,-7.6905585644,-7.3831162802,-6.1263249456,-11.5687197669,-6.7394889212,-6.3741413748
-11.5788834532,-7.1274470682,-4.7563498616,-5.3479976992,-5.225526333,-5.8081604029,-3.2077055932,-1.2512423818,-8.3942729423,-5.2690363007,-7.9321819266,-1.4696842645,-2.1009378687,-3.664226871,-6.3726225653,-5.5064033416,-7.9166575721,-5.1925134652,-2.8963839216
-9.73620796,-5.3670418018,-2.7032558293,-1.643165376,-0.5760084481,-3.8493859372,-0.7676402165,2.600053697,-5.1142003895,-2.1527641309,-5.7000418759,1.7264336994,1.2595043317,0.976568944,-5.1932570097,-4.0590427198,-3.3325954444,-2.3177274649,0.5289698525
-8.5863173239,-3.70751694,-1.94229256,-0.0979041778,0.9613814425,-2.5142662712,-0.6766868791,4.0034102099,-2.7170746164,-1.5120306735,-3.6316291747,2.698806113,1.3387619484,2.7377897526,-5.4505427682,-2.4189279423,-1.7208165802,-1.3577769868,1.0112724726
-6.8145428326,-1.296809383,-1.7365268512,0.2519264898,-0.6272168009,-1.3820259772,-0.8676534045,3.7840613785,-0.2455994392,-2.3541540611,-1.4456967759,1.9909475012,-0.6408125184,1.2674800907,-5.1516891002,-0.4200124079,-3.0595722863,-1.2163530484,0.2495839639
-2.9919307056,2.0474091393,-1.6825646872,0.3102806077,-2.7387303382,0.6466821144,0.114574656,3.1879432523,3.2323503424,-0.8528328328,0.6410418165,0.8065714673,-2.4223048676,-1.5598993078,-1.319542461,0.4169373036,-5.5238996237,-0.3734005955,-0.4847426649
-0.21181424,3.6634867196,-3.9302985979,-2.3166112781,-5.8365517005,1.7998533042,-0.2429231015,-0.3986241661,4.3109807978,-0.4569711355,0.5504328842,-1.632353812,-5.2931322497,-5.5591867973,0.99658885,-2.8875887594,-9.1241242169,-1.0537643723,-3.2663479208
1.1884741077,3.7780049236,-7.6556078998,-6.7904222279,-9.3652006282,1.939652706,-2.5452335914,-5.1484286241,3.2538034586,-2.8537381212,-1.124922872,-3.790965715,-8.4022086001,-8.7270432183,-0.0404540049,-8.5868278049,-10.9960320769,-2.6947127946,-6.5979537843
3.4885522746,4.5327213992,-9.6082430877,-9.508340339,-9.8876902317,2.4532820259,-4.3389205046,-6.0648052765,4.167213579,-3.469518718,-0.8218012996,-2.8081406878,-7.9208187268,-7.9878178798,-0.2880995407,-11.1419153464,-8.4879540313,-2.0619271251,-6.7967622294
4.1536215776,4.6981368603,-9.9571992923,-10.0728779786,-7.8967444771,1.9343136497,-4.4477056991,-5.217056211,5.6747564888,-1.9788861468,1.3886157213,-0.1975732009,-5.0858057424,-5.2541345766,-0.3169817585,-9.1612425104,-4.6078103398,-0.3144506892,-5.6517716103
1.3629727652,2.7825783999,-9.9707951831,-9.498207898,-6.1817333447,-0.8150047686,-4.0414183365,-5.9323033838,4.7578735586,0.1013334915,2.1014485186,0.7497526111,-3.898492168,-3.5752587498,-1.6634983675,-6.8114701075,-2.7986301834,-0.1164213868,-5.9220708332
-0.8660279018,0.8981723408,-8.2150936979,-6.5216298052,-4.5235623196,-3.4128092289,-4.0775178761,-5.1016545267,3.6711683461,3.4916735719,1.7020015613,-0.0077410395,-3.5453554153,-2.0266272877,-1.6956447439,-5.8072760666,-2.8792036854,0.0473265046,-5.3513439738
-0.8740363355,-0.0341383417,-5.498823993,-2.9800038843,-3.7012410778,-5.2386620648,-5.1189122089,-1.9899345709,3.0410502981,5.9440513289,1.1395247268,-1.7358634082,-3.594404821,-1.2071577149,0.3502462916,-5.0720877119,-4.615771939,0.6163189365,-3.8404901397
-0.9391440308,-1.1123718241,-4.2386031649,-2.4685783273,-5.1326250213,-7.3947376747,-6.5960777039,-1.1183075705,0.426394893,4.6815617876,-1.445962849,-4.6850014231,-5.7963904785,-3.1820995133,0.4612166932,-5.3827975687,-7.6420991585,-0.754122991,-4.5868792257
-1.3604468448,-0.5550197103,-2.0374609142,-1.9422472484,-5.8031318268,-7.1430815838,-5.0091096362,-1.9205354075,-1.3921098172,1.0773791923,-3.1923051551,-6.3751242961,-6.8446317519,-5.1720894545,-2.9130319506,-5.9733265535,-8.1319716951,-1.7022055607,-5.2516959975
-1.981029446,2.0048413381,2.0655329118,0.9656886412,-3.8492339807,-3.5882729211,0.7118902102,-1.3338620338,0.7446109277,-2.915848134,-0.863061045,-4.8047343246,-4.3919904796,-4.5101284715,-7.555507258,-5.8610751429,-4.7615086121,0.3753883853,-2.9205950718
-3.6592928689,2.8962937124,3.9723847661,2.9286626852,-2.046926406,-0.5740652205,5.4286783453,-0.5304405949,2.9245741333,-6.7882216595,0.9849677274,-2.7415716372,-2.1362022189,-3.231200666,-11.6805185787,-6.4996316201,-1.6437326138,1.9142614086,-0.6577554856
-5.3219915429,1.8448397181,3.5873603942,3.6989890712,-1.3634404539,0.6503777318,6.155355066,1.0004524723,2.881645628,-8.4061553482,0.2342942607,-1.6759320988,-0.8273414361,-2.1365579857,-11.2881626957,-6.6623179889,0.0316288298,1.671258106,0.3394948541
-4.16852764,1.9206281613,4.4938113255,5.4169488068,0.215726413,1.9848097774,5.7686712176,4.5322012754,3.9633517469,-5.6446136782,0.7071625955,0.4535829948,2.0656908448,0.481271758,-4.3894321179,-3.8804998838,2.4028859304,2.835615721,2.2035333074
-0.7349762187,2.661001583,6.3463725992,7.2545195215,2.5767479942,3.0332281007,5.9807848627,6.7688224595,5.7404116172,-0.6042416941,1.9522573314,3.5940715889,5.218310232,3.6568846114,2.1444009944,-0.2917550611,4.6450507684,4.7556841758,4.080551174
0.779475895,1.8419036752,6.8852105839,7.7993596493,3.7559572556,1.5895216542,6.1258422888,5.9349741417,4.610628945,2.5294225936,0.9836794948,4.8878181563,5.9176992625,4.8818655267,1.5340820786,0.5500393157,5.0164662625,4.4560182013,4.3017993141
0.2205093621,0.8107681697,6.9221254707,7.8421331376,4.61417357,-0.8173941998,6.3819231377,5.1748038967,2.1887866831,2.2234175545,-0.3501696731,4.0638350022,5.2634340698,4.8085496938,-3.674504699,-0.548080773,4.6145029985,3.2714245415,4.9427104183
0.1251487812,1.1489069318,7.3609670313,8.0893549768,5.8886861554,-1.7689010858,6.3458791385,5.272131081,1.0811941382,1.2676362505,-0.2156607569,3.2514612964,4.7399242564,4.8328116298,-7.1244174173,-1.0553154459,3.6107028715,3.1702680512,6.7999072198
-0.3466405616,1.4956672596,6.6032232038,7.2086605497,5.3474566148,-2.5537735849,4.8283646886,3.9213235895,-0.1881174707,2.245679451,-1.2394732523,2.323006481,3.7009508779,4.2677409695,-6.2843228221,-1.4092963537,1.0038464898,2.7128516129,6.7686668629
-1.0805272362,1.6084441667,5.0106202826,5.5218313012,3.8529650559,-2.7669934116,3.0245317478,2.6230546777,-1.1643661723,3.5049858029,-3.1131204384,1.3558738189,2.8722125731,3.6518085321,-2.2490782299,-1.8192934762,-0.4978748354,2.0874647141,5.2186109702
-0.8901690195,1.5502055503,3.7010667454,4.514189995,3.7840739337,-1.2950265801,2.240340026,3.3057142891,-0.7509143866,2.7273892115,-2.1741893936,1.4483211691,2.5977492645,3.9751218629,1.5763281364,-1.06957157,0.5817072304,2.1040130457,3.734038287
-1.5349872772,-0.2962404358,0.3325416499,2.5423877106,3.1497029712,-0.6756767579,0.8361336185,2.5848065664,-1.5564800376,-0.2333766927,-0.2245933838,1.1976549646,1.0700651337,3.7403138986,1.9787750807,-0.8640498079,0.845664742,0.2234058132,0.5540210881
-2.4154465623,-2.357192294,-4.7223403205,-1.1207869442,0.8211908684,-1.0250257265,-0.9810642401,-1.6322327126,-2.7152726048,-2.7260904404,0.5383240229,0.5193468463,-1.1123557832,2.7026969844,1.4255958994,-2.1080745965,-0.1594327813,-2.5170663267,-2.956127821
-0.1000298103,-1.0295305084,-6.9826419112,-3.6761133563,-0.5921467192,0.4696124287,-0.7574430303,-5.5182008763,0.0013655233,-2.3001845779,3.5867449573,1.8560813565,-1.156074135,2.7516018799,3.6112304131,-1.5595017351,0.4583296333,-1.3629405422,-3.3537714854
3.7261084456,2.5612088773,-6.5095632526,-4.6034969842,-0.9024794977,2.9455621359,0.0850574059,-7.2665361777,4.9331433711,-1.5243012216,8.4291134967,4.6053962224,0.4763564548,2.9725376451,5.4253718383,1.3132301717,2.036898239,2.0822802645,-1.8236602332
5.0974201681,4.7744140683,-6.0617167311,-5.4064448092,-1.985813363,3.8962599533,-0.9142708341,-9.2583706764,7.7220900171,-2.3329294784,10.3674752096,6.1717752827,1.1545846961,1.5959815034,3.7349094829,3.7270994256,2.7076310603,3.7076270572,-1.0023380414
4.7988582736,5.3508184693,-4.9662110655,-4.9925720232,-2.8934817291,3.7236359165,-1.8378717365,-10.6711519474,8.4431088372,-1.6493580379,9.7524789452,6.0866936053,1.0483946053,0.3343797879,1.8663815088,5.276976717,3.5319405914,4.3975032484,-0.2476541826
4.165024174,5.0608332583,-2.8263703812,-3.1396931209,-2.5684888273,3.6559561965,-0.8965697052,-10.1090371642,7.5918342784,0.6711376824,8.4977972157,4.6055520771,0.7801197989,0.1101744899,1.2891428712,6.0202980345,4.7396850523,4.6155398812,0.6490228851
2.7362929187,3.4966746347,-0.7567582951,-1.7654188338,-1.6878686868,3.4697805814,0.9143631205,-8.9340360717,4.390824978,0.9346493728,6.2496431951,1.832450991,-0.1549113983,-0.2237993571,-0.960888387,5.7172124599,5.25638381,3.3904372325,0.728280318
2.0641429906,2.0355847132,1.7418245113,-0.1299858031,0.22172043,3.2015593338,2.6776153218,-6.4202429965,1.5123940622,0.4928560638,4.2089478255,-0.597921189,-0.1699459383,0.106438131,-5.087446852,5.6215363293,6.1165110586,2.4966604598,1.7862314302
2.9439381023,1.624255983,4.3763006575,2.4959055731,3.1528441064,3.2834337846,3.0985666421,-2.5897770033,1.1352290936,1.8460037775,3.5721176899,-2.1078505761,0.8030050303,1.2896335785,-8.2293375339,4.7354848863,7.3381124371,2.7136404569,3.7698852888
2.9286040761,0.4094537728,4.3114527884,2.8810494936,3.8521507653,2.4065650141,1.2210729953,-1.6330321844,0.1207344304,1.4148917514,2.2280656479,-5.0234969802,-0.8346192207,0.8844121475,-8.3263924524,1.0562503639,5.4660297616,1.2215584842,2.6029001503
1.8533991117,-1.2705897742,1.7347916494,0.4525383073,0.6615368533,0.3878304089,-0.991873394,-3.9678439917,-2.3427307389,-1.0328003784,-0.4653579036,-8.920119851,-4.5636538695,-1.1168055632,-5.7595420179,-3.1480077018,0.159172686,-2.0982266465,-1.4933632263
2.1270229506,-0.6173958754,1.1245849396,-0.1632567634,-1.9823710459,0.0093337691,-0.3316094152,-4.3069011099,-2.138903358,-0.6186047646,-1.6277284914,-9.5398086135,-5.357598291,-1.0834723866,-1.5339879965,-3.8110050921,-2.9649308776,-2.5275566394,-3.3252637495
2.3364421263,1.0869041426,2.4027906833,1.1028447172,-2.4056893405,0.8481673123,2.5750773137,-2.4328872988,-0.0650767034,0.6416803169,-2.4164299578,-6.8545338728,-3.6110139219,0.5605315045,1.7135213016,-1.5851296985,-3.0302033881,-0.166572369,-2.7067633625
0.7548157514,1.1589161614,2.3847277736,0.6400935777,-3.9212161999,0.4551156783,4.481508943,-1.9261466562,0.1448064034,-1.248516403,-5.491327964,-4.3351445467,-2.6198512776,0.0812487013,0.4943942106,-0.3807106901,-4.0357668702,0.2229818264,-2.8835683392
0.7329057839,1.6130861966,3.2844635985,0.5653043413,-3.654217208,0.7955184903,5.591351475,-0.6421511011,0.937216185,-2.0277227425,-6.1142747349,-1.2818338269,0.0121521023,-0.297626258,-1.8423595931,0.7411965317,-2.8026687096,0.596277956,-1.2912390325
3.682202836,3.3677442605,6.4875389746,3.3854727879,1.5004323281,2.9495995834,6.1845060708,2.8101301169,4.0302982948,1.4103767152,-1.8022696267,3.2949207679,5.3491556317,2.5910167083,-1.5808585213,4.1933433321,3.2224403194,3.9094805468,3.8841529173
5.9888629944,3.6942727111,8.4896664588,6.2276541095,6.872547797,3.7657781952,4.5661059081,4.6284394512,5.5465810962,3.8697550619,1.8491211028,6.6614379943,9.1682105203,6.2691532936,-2.2005231594,7.5960410366,8.6416948681,6.1469191094,8.136195885
6.2609012325,2.9163448066,8.4283449368,7.3590516791,9.6040555596,2.8468891571,2.632828721,4.4191433863,5.1525843592,2.6605166496,3.7429260169,8.0839818144,10.4113960001,9.0153490865,-4.9294539024,9.3032044094,11.1218020539,6.0660176964,9.6751496506
5.9343609407,2.8259397744,7.6500459195,7.593071244,10.1784219324,2.8136827747,2.5542710421,4.4237241177,5.3567881011,0.2835697588,6.3137452224,8.342567858,10.2693583044,10.3491753524,-6.6386130654,9.2739440482,11.6734867883,5.8983694924,10.0292229409
4.2923323469,1.8321240703,4.9133891437,5.5290367273,7.5423294636,3.1520378178,2.2024127185,3.1586872315,3.8445995153,-3.3043158281,6.4486754489,5.7239401705,7.0639987883,8.0023222875,-6.5595839857,6.259506238,8.9555284605,3.5473252783,7.5295657278
1.6832491013,-0.3849695673,0.6523997569,1.298416115,3.0242548463,2.2242038686,0.7166226964,0.1039422628,0.1547948327,-5.7077336523,2.8271085966,0.9401102985,1.4048621067,3.155967152,-4.7104015724,1.4204339422,3.9000852656,-0.889252702,2.2516544731
1.5932926601,-0.6321590138,-1.339427428,-0.8304842218,0.8680431839,1.8178201831,0.4929016878,-1.4224750031,-0.4565524017,-1.6827678436,0.7612637215,-1.3704188393,-1.6128086155,0.4362418302,0.9867905068,-1.6518335653,0.7830688654,-2.6769031602,-0.5803007554
3.0590919166,0.7396808401,-1.5141357463,-0.8064676641,1.0785036548,2.3755314027,0.8287948974,-1.8530504259,1.5901590249,4.587972671,0.9867998858,-0.8050446365,-1.0693564929,0.2192101526,7.8006977873,-2.4560600897,0.1417316071,-2.2024821302,-0.3143509475
2.6598279637,0.3614385728,-3.4262079241,-2.4474961456,0.175209096,1.6492849766,-0.6763731094,-4.0518605266,1.5508268173,5.9084625254,-1.1290629242,-0.9919913466,-1.0001523662,-0.5105892077,8.3915655803,-3.5879222076,-0.7928833638,-3.0873021581,-1.51273397
2.6188082318,-0.9237096855,-5.6412927988,-4.7680795053,-1.6448379751,1.3878275702,-1.656341328,-5.5914989883,0.9321677506,5.0398170309,-3.6309097367,-1.9357074488,-1.5388225401,-1.7570555017,4.5209716231,-4.1766218207,-1.8225107775,-4.0808694534,-3.5301163191
4.2542813488,-1.2102221772,-5.8867714429,-5.6558686885,-3.0636914314,3.1301677329,-0.6011413053,-4.7231825339,1.1714215269,4.8544405412,-3.2216660175,-2.4036981721,-1.3686659876,-2.8732885156,1.9808767476,-2.1219998214,-2.4691031155,-3.8379098652,-4.0541471108
4.0725316183,-1.5525785512,-5.4628373666,-6.0787063347,-4.4465803791,3.3849318026,-0.2564394157,-3.7457352282,-0.2076615247,2.6132669374,-2.6173607725,-3.4903955466,-2.139939763,-4.5475681596,-1.1206543284,0.2476707238,-3.7591471296,-4.2254233078,-4.8926076289
2.2895154802,-1.3747657583,-3.3337299331,-4.6298956038,-3.7311183459,2.1409553152,0.2046534884,-1.4463615752,-1.5631504186,0.5414698583,-1.5543431226,-4.026564889,-2.5303238988,-4.7608422932,-3.6830465701,1.4404744233,-4.2708537564,-3.789911143,-4.770461678
1.8709981208,0.852071096,1.7471446584,0.5105226596,0.5965399193,2.5433449376,2.766030035,3.4845508463,-0.1650364027,1.4833221369,1.5775414398,-1.9894547655,-0.3019062419,-1.6862236711,-1.2677057928,1.631157575,-2.7976100452,-0.4339095186,-1.1356120997
1.1992541912,2.401962957,5.1250804775,4.9673618352,4.1738008473,2.8063171378,4.0205633333,6.2652277068,0.6455574143,-0.1130681761,2.634962443,-0.3761070644,1.1079215461,1.316047233,2.4605729706,-1.1237694602,-2.0722743141,1.914361781,1.7926483478
-1.4830437712,0.7888522729,4.2576667556,4.8034877938,3.8541572492,1.1912243734,2.3794251578,4.4717736357,-1.784082682,-5.956297351,0.4977508473,-1.9722524206,-0.6325516779,0.9003933967,3.3693147681,-5.3787268153,-3.9833124427,0.407125164,0.6635378375
-3.0756876933,-1.3894581868,3.4319036831,3.5890276804,3.3373139189,0.4137071066,1.7860100579,2.7163823108,-3.8517474879,-8.7236047565,-0.8081557157,-3.9916663488,-1.8096074901,-0.293960143,2.6817019544,-5.7119068553,-5.7965574342,-1.5488369825,-1.0107136855
-2.4424939665,-2.5652401454,4.0139748577,3.9143576377,3.9175920268,0.9407164679,3.3415735147,2.7641180696,-4.3403265299,-8.0517242913,-1.4951830557,-4.5301182708,-0.8713245971,0.0958819253,-0.2094670409,-2.6085595634,-6.084795817,-2.1528557742,-1.360125444
-1.9367116555,-3.9289729954,3.8660438415,3.9980601768,3.4285389858,0.6515639249,5.131242624,2.3329285842,-5.6781136756,-8.2010707036,-3.5013923767,-4.6181146613,-0.3311732992,0.2706781639,-4.5934011502,-1.6219249158,-5.8949987541,-2.7338836754,-1.2309538412
-1.6898222494,-4.5976436875,4.0092783807,4.7148929488,3.550151421,-0.3050359454,7.8492224101,2.5764174879,-6.5765695636,-5.2014626029,-5.0873983326,-3.6304139145,0.1438135451,0.5511859306,-4.3838874519,-3.3109085943,-4.0719776895,-2.4382064044,0.9396132067
-2.885917627,-4.6331875015,4.7530272405,6.5554810495,4.5940811561,-2.076795804,9.8995528778,3.7320032087,-6.4933822724,0.3700378981,-5.8817282974,-1.5258217196,1.5359351893,1.5397559686,0.5817625821,-5.5286438622,-1.1620244294,-1.6056228792,4.2559038659
-7.9310852779,-6.4070339756,3.7314951817,6.5822263382,3.9263845068,-5.7682993606,6.5886102154,2.6399520558,-7.9890618556,-1.1458358785,-8.4040605099,-0.533732039,1.715331703,1.4434663935,2.948478296,-8.7057925137,0.1617425975,-3.0967961603,4.7959045817
-13.1772694902,-8.845833443,1.5227593776,5.2604149936,2.6808545944,-9.1904599252,0.8416822048,0.2429964668,-10.0497773526,-9.0147250701,-11.6116545152,-0.6799982813,1.1441565285,1.0400060726,0.8903994321,-10.5049678571,0.7352998729,-5.3936401968,3.473195711
-13.7410493196,-9.1577372787,1.0005085323,5.8277170088,3.3976447421,-9.1160961876,-0.6135917439,0.5982552022,-9.6491014903,-13.2333453346,-11.9615223727,0.0079256359,2.4676687178,2.2702500745,-2.1230390395,-6.8437335807,2.6796472615,-4.7527884155,3.7185915218
-11.9309077437,-8.3294351493,1.5399059162,7.1315650052,5.0620873176,-6.8358865601,0.3940619786,3.0806866546,-8.0448495852,-12.3392511721,-10.2972153776,0.9914626513,4.1385210586,3.9939038912,-5.1909546138,-0.4888985506,5.1447528686,-2.6579829525,4.3093656082
-10.8415191089,-7.922830514,1.1083309892,6.2999737542,5.4147430842,-4.9263674177,1.2418864308,3.7856944367,-7.624753197,-10.1789863652,-8.5666282352,0.9407035822,3.9929249488,3.9551907912,-6.8038507049,2.726727177,5.9698273999,-1.8653136701,2.9903421712
-8.443970084,-6.6691203511,0.7884101961,4.483870998,4.2974767025,-2.3639758224,4.0316013306,2.6079696939,-6.4160961819,-6.5022657315,-5.7676798529,1.2241345252,3.3985616314,2.8478336755,-3.749792325,2.4847125397,5.2277506317,-1.3894933804,1.6128313539
-5.4288283839,-4.9741055309,0.3076381986,2.993703429,2.4623321475,0.3465173011,5.7838011436,1.1680632623,-4.159696489,-4.1885122572,-3.2772109312,1.9690534953,2.93702877,2.1359749714,1.0540950345,1.4161918499,3.7124947947,-1.1774589421,1.1249098459
